Date,Open,High,Low,Close,Volume,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,volume,net_order_flow,close,RSI,Inflation Rate,CPI,value,classification
2022-02-19,89.86,92.75,88.6,91.27,1285578.14,116505357.5701,205722.0,635054.2,57583342.8636,1285578.14,-15469.73999999999,91.29,31.113353514968054,6.410831677385809,284.525,30.0,Fear
2022-02-20,91.27,94.5,85.56,90.72,2559473.54,229568085.4621,403374.0,1258935.71,113062278.7783,2559473.54,-41602.12000000011,90.76,29.113275243464912,6.410831677385809,284.525,30.0,Fear
2022-02-21,90.7,96.14,82.62,82.96,4063082.8,365437826.7867,573189.0,2026196.08,182268037.278,4063082.8,-10690.639999999665,83.03,22.98544828665311,6.410831677385809,284.525,28.0,Fear
2022-02-22,82.95,87.56,81.06,86.38,2835554.36,238850054.3276,361422.0,1449002.18,122094300.6183,2835554.36,62450.0,86.41,28.637083993660866,6.410831677385809,284.525,21.0,Extreme Fear
2022-02-23,86.39,93.4,84.38,84.59,3193694.1,284825279.1137,446087.0,1581179.05,141085328.7901,3193694.1,-31336.0,84.57,27.107309486780707,6.410831677385809,284.525,22.0,Extreme Fear
2022-02-24,84.58,93.9,75.35,89.36,7497540.08,625458651.9577,1032742.0,3780420.76,316003413.5444,7497540.08,63301.43999999948,89.31,36.231410361170134,6.410831677385809,284.525,32.0,Fear
2022-02-25,89.35,95.0,86.86,92.71,3691896.58,332795301.0672,532273.0,1857528.5,167507861.0706,3691896.58,23160.419999999925,92.73,46.53573376977632,6.410831677385809,284.525,32.0,Fear
2022-02-26,92.73,95.49,89.23,90.23,2279602.17,209017446.4943,347752.0,1113558.58,102126486.5063,2279602.17,-52485.00999999978,90.21,45.0131926121372,6.410831677385809,284.525,32.0,Fear
2022-02-27,90.25,92.19,84.08,85.63,2593533.97,228781062.1315,396197.0,1257121.49,110943166.7723,2593533.97,-79290.99000000022,85.57,43.81099126861839,6.410831677385809,284.525,30.0,Fear
2022-02-28,85.61,103.0,84.17,99.68,4212075.57,392961670.0973,666863.0,2137538.42,199549660.3266,4212075.57,63001.26999999955,99.69,52.38647903670389,6.410831677385809,284.525,24.0,Extreme Fear
2022-03-01,99.67,102.03,94.21,98.66,3665336.76,359368373.9761,572030.0,1837769.13,180263667.6186,3665336.76,10201.5,98.69,44.429838974696025,6.410831677385809,287.467,21.0,Extreme Fear
2022-03-02,98.65,106.43,96.76,100.68,4306326.64,441097205.6531,689840.0,2185961.51,224014825.8598,4306326.64,65596.37999999989,100.67,48.99544149924025,6.410831677385809,287.467,22.0,Extreme Fear
2022-03-03,100.69,101.7,94.0,95.62,2595560.67,253940370.881,374852.0,1325251.55,129711142.3493,2595560.67,54942.43000000017,95.63,51.849204931213144,6.410831677385809,287.467,21.0,Extreme Fear
2022-03-04,95.63,95.94,87.0,88.32,2854970.19,260751773.1297,364380.0,1413353.12,129131372.1983,2854970.19,-28263.94999999972,88.28,48.634154516507465,6.410831677385809,287.467,21.0,Extreme Fear
2022-03-05,88.33,91.22,86.0,89.63,1495553.5,132577728.3357,202202.0,766442.51,67975724.2272,1495553.5,37331.52000000002,89.7,48.66856472952604,6.410831677385809,287.467,21.0,Extreme Fear
2022-03-06,89.61,89.96,84.09,84.57,1828270.57,158938647.3889,212997.0,919565.61,79961202.2557,1828270.57,10860.649999999907,84.51,45.14525400031071,6.410831677385809,287.467,17.0,Extreme Fear
2022-03-07,84.58,86.71,79.92,81.66,3230989.34,268367077.2916,363488.0,1581807.88,131457031.8629,3230989.34,-67373.58000000007,81.77,48.93903671269788,6.410831677385809,287.467,18.0,Extreme Fear
2022-03-08,81.65,85.04,81.3,82.32,2604534.79,216640314.7061,268988.0,1288756.53,107247531.8765,2604534.79,-27021.72999999998,82.35,46.41215977377165,6.410831677385809,287.467,21.0,Extreme Fear
2022-03-09,82.32,89.92,81.9,88.06,3355218.73,293276442.5009,336022.0,1656118.93,144779609.5643,3355218.73,-42980.87000000011,88.07,52.894475686404235,6.410831677385809,287.467,20.0,Extreme Fear
2022-03-10,88.06,88.57,80.63,82.87,2828491.21,235307930.7831,288708.0,1379156.11,114671021.1684,2828491.21,-70178.98999999976,82.88,44.72172057133475,6.410831677385809,287.467,19.0,Extreme Fear
2022-03-11,82.86,84.29,80.07,80.67,2528334.85,206921492.6402,232541.0,1183428.02,96900077.1748,2528334.85,-161478.81000000006,80.7,39.9195575666164,6.410831677385809,287.467,19.0,Extreme Fear
2022-03-12,80.67,82.75,80.57,81.38,1362268.13,111234273.6544,128794.0,641797.89,52415337.2535,1362268.13,-78672.34999999986,81.45,42.43523316062177,6.410831677385809,287.467,19.0,Extreme Fear
2022-03-13,81.4,83.34,77.65,78.73,2009434.97,162105572.6583,198659.0,912856.48,73590054.9793,2009434.97,-183722.01,78.72,43.88283622075371,6.410831677385809,287.467,20.0,Extreme Fear
2022-03-14,78.72,82.29,78.0,81.22,2079919.39,167010301.5519,209032.0,964467.08,77446948.2656,2079919.39,-150985.2300000001,81.15,29.07449209932281,6.410831677385809,287.467,23.0,Extreme Fear
2022-03-15,81.23,85.99,78.72,82.84,2123603.37,173536935.3186,249623.0,992773.73,81168252.8572,2123603.37,-138055.91000000015,82.87,32.4300310972901,6.410831677385809,287.467,25.0,Fear
2022-03-16,82.84,87.98,81.53,87.77,2638790.33,222116241.7732,313840.0,1318936.75,111066415.0867,2638790.33,-916.8300000000745,87.77,36.54568210262828,6.410831677385809,287.467,29.0,Fear
2022-03-17,87.77,91.0,86.58,87.8,2616451.8,232117458.5886,286766.0,1229076.55,109055930.2839,2616451.8,-158298.69999999972,87.82,40.908032596041906,6.410831677385809,287.467,37.0,Fear
2022-03-18,87.8,92.28,84.41,89.8,2935949.01,257737465.0237,283557.0,1385763.65,121609225.0639,2935949.01,-164421.70999999996,89.81,52.03511572226656,6.410831677385809,287.467,37.0,Fear
2022-03-19,89.81,94.55,89.25,92.31,2058348.96,189155993.9181,262632.0,1062341.41,97622352.9093,2058348.96,66333.85999999987,92.33,53.398811062289994,6.410831677385809,287.467,37.0,Fear
2022-03-20,92.31,92.55,87.82,88.62,1500458.29,135160820.5356,169914.0,697997.16,62857380.4215,1500458.29,-104463.96999999997,88.52,55.37389439828463,6.410831677385809,287.467,40.0,Fear
2022-03-21,88.62,91.28,86.74,88.59,1985082.57,176751354.7868,203260.0,1012928.19,90221048.3162,1985082.57,40773.80999999982,88.58,59.832515160265665,6.410831677385809,287.467,44.0,Fear
2022-03-22,88.58,93.98,88.0,90.43,2611345.56,239094582.9373,271852.0,1304268.17,119404119.9535,2611345.56,-2809.220000000205,90.46,61.2858335652658,6.410831677385809,287.467,45.0,Fear
2022-03-23,90.44,96.36,89.19,94.89,2854825.2,265825349.012,297282.0,1493500.13,139165028.5957,2854825.2,132175.0599999996,94.98,59.94817160955947,6.410831677385809,287.467,47.0,Fear
