date,cg_market_cap,cg_volume,price,open,high,low,close,volume,value,classification,inflation rate,sentiment_votes_up_percentage,sentiment_votes_down_percentage,market_cap_rank,circulating_supply,total_supply,max_supply
2024-12-16,0.0,46734.70036867434,1.4291982681969545e-07,1.4291982681969545e-07,1.4291982681969545e-07,1.4291982681969545e-07,1.4291982681969545e-07,46734.70036867434,83.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2024-12-17,0.0,60189.29238205119,1.4524654313547737e-07,1.4524654313547737e-07,1.4524654313547737e-07,1.4524654313547737e-07,1.4524654313547737e-07,60189.29238205119,87.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2024-12-18,0.0,54096.969933601045,1.4234921019567922e-07,1.4234921019567922e-07,1.4234921019567922e-07,1.4234921019567922e-07,1.4234921019567922e-07,54096.969933601045,81.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2024-12-19,0.0,65342.48560423937,1.45370294493393e-07,1.41984e-07,1.49184e-07,1.40047e-07,1.4537e-07,65342.48560423937,75.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2024-12-20,0.0,88178.40596781221,1.4582699142327175e-07,1.4582699142327175e-07,1.4582699142327175e-07,1.4582699142327175e-07,1.4582699142327175e-07,88178.40596781221,74.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2024-12-21,0.0,99569.79965240769,1.4602986862576308e-07,1.4602986862576308e-07,1.4602986862576308e-07,1.4602986862576308e-07,1.4602986862576308e-07,99569.79965240769,73.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2024-12-22,0.0,61019.73391243278,1.4800842152050863e-07,1.4800842152050863e-07,1.4800842152050863e-07,1.4800842152050863e-07,1.4800842152050863e-07,61019.73391243278,73.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2024-12-23,0.0,63159.605697067396,1.4742626057708194e-07,1.45412e-07,1.6324e-07,1.42405e-07,1.4927e-07,63159.605697067396,70.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2024-12-24,0.0,59804.0171751789,1.5104902832718285e-07,1.5104902832718285e-07,1.5104902832718285e-07,1.5104902832718285e-07,1.5104902832718285e-07,59804.0171751789,73.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2024-12-25,0.0,55583.63577334356,1.512732744348695e-07,1.512732744348695e-07,1.512732744348695e-07,1.512732744348695e-07,1.512732744348695e-07,55583.63577334356,73.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2024-12-26,0.0,29179.222785983322,1.5088049548430764e-07,1.5088049548430764e-07,1.5088049548430764e-07,1.5088049548430764e-07,1.5088049548430764e-07,29179.222785983322,79.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2024-12-27,0.0,44063.85724100822,1.4926688489024882e-07,1.49285e-07,1.52753e-07,1.4807e-07,1.49267e-07,44063.85724100822,74.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2024-12-28,0.0,60875.84503274224,1.4845710084146782e-07,1.4845710084146782e-07,1.4845710084146782e-07,1.4845710084146782e-07,1.4845710084146782e-07,60875.84503274224,72.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2024-12-29,0.0,50198.429642630705,1.4958219346997057e-07,1.4958219346997057e-07,1.4958219346997057e-07,1.4958219346997057e-07,1.4958219346997057e-07,50198.429642630705,73.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2024-12-30,0.0,34978.40568090717,1.4892381932267699e-07,1.4892381932267699e-07,1.4892381932267699e-07,1.4892381932267699e-07,1.4892381932267699e-07,34978.40568090717,65.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2024-12-31,0.0,52121.63735122327,1.4912419256432492e-07,1.49278e-07,1.50866e-07,1.47082e-07,1.49124e-07,52121.63735122327,64.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2025-01-01,0.0,65992.65188377627,1.494412564768251e-07,1.494412564768251e-07,1.494412564768251e-07,1.494412564768251e-07,1.494412564768251e-07,65992.65188377627,66.0,Greed,2.8142703731568686,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2025-01-02,0.0,145411.17696352428,1.4911401350875635e-07,1.4911401350875635e-07,1.4911401350875635e-07,1.4911401350875635e-07,1.4911401350875635e-07,145411.17696352428,70.0,Greed,2.8142703731568686,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2025-01-03,0.0,129325.21513731287,1.4935319296359387e-07,1.4935319296359387e-07,1.4935319296359387e-07,1.4935319296359387e-07,1.4935319296359387e-07,129325.21513731287,74.0,Greed,2.8142703731568686,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2025-01-04,0.0,53834.28262939728,1.4937539398415964e-07,1.49131e-07,1.50485e-07,1.44621e-07,1.49375e-07,53834.28262939728,73.0,Greed,2.8142703731568686,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2025-01-05,0.0,57987.175312144966,1.4929798606796724e-07,1.4929798606796724e-07,1.4929798606796724e-07,1.4929798606796724e-07,1.4929798606796724e-07,57987.175312144966,72.0,Greed,2.8142703731568686,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2025-01-06,0.0,50654.367781359695,1.4940180869204698e-07,1.4940180869204698e-07,1.4940180869204698e-07,1.4940180869204698e-07,1.4940180869204698e-07,50654.367781359695,76.0,Extreme Greed,2.8142703731568686,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2025-01-07,0.0,53091.5530282109,1.501983416829321e-07,1.501983416829321e-07,1.501983416829321e-07,1.501983416829321e-07,1.501983416829321e-07,53091.5530282109,78.0,Extreme Greed,2.8142703731568686,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2025-01-08,0.0,58656.11199362386,1.4814551609143546e-07,1.49354e-07,1.5131e-07,1.46004e-07,1.48146e-07,58656.11199362386,70.0,Greed,2.8142703731568686,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2025-01-09,0.0,59702.214905923785,1.4830452629246621e-07,1.4830452629246621e-07,1.4830452629246621e-07,1.4830452629246621e-07,1.4830452629246621e-07,59702.214905923785,69.0,Greed,2.8142703731568686,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2025-01-10,0.0,63660.43588954135,1.4871150766385201e-07,1.4871150766385201e-07,1.4871150766385201e-07,1.4871150766385201e-07,1.4871150766385201e-07,63660.43588954135,50.0,Neutral,2.8142703731568686,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2025-01-11,0.0,65438.83818805716,1.4895900863680194e-07,1.4895900863680194e-07,1.4895900863680194e-07,1.4895900863680194e-07,1.4895900863680194e-07,65438.83818805716,69.0,Greed,2.8142703731568686,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2025-01-12,0.0,38238.04503692985,1.4945307856519713e-07,1.48051e-07,1.50289e-07,1.4534e-07,1.49453e-07,38238.04503692985,62.0,Greed,2.8142703731568686,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2025-01-13,0.0,24429.195829421893,1.4907768373058952e-07,1.4907768373058952e-07,1.4907768373058952e-07,1.4907768373058952e-07,1.4907768373058952e-07,24429.195829421893,61.0,Greed,2.8142703731568686,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2025-01-14,0.0,58.84544091830582,1.4942537574382303e-07,1.4942537574382303e-07,1.4942537574382303e-07,1.4942537574382303e-07,1.4942537574382303e-07,58.84544091830582,63.0,Greed,2.8142703731568686,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2025-01-15,0.0,1085.7910291099088,1.5884272755428455e-07,1.5884272755428455e-07,1.5884272755428455e-07,1.5884272755428455e-07,1.5884272755428455e-07,1085.7910291099088,70.0,Greed,2.8142703731568686,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2025-01-16,0.0,1308.4460262971659,1.5856930220389486e-07,1.49586e-07,1.7371e-07,1.44253e-07,1.58633e-07,1308.4460262971659,75.0,Extreme Greed,2.8142703731568686,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2025-01-17,0.0,510.8390379538685,1.659998424024888e-07,1.659998424024888e-07,1.659998424024888e-07,1.659998424024888e-07,1.659998424024888e-07,510.8390379538685,75.0,Extreme Greed,2.8142703731568686,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2025-01-18,0.0,1514.7915954749758,1.8073381869921425e-07,1.8073381869921425e-07,1.8073381869921425e-07,1.8073381869921425e-07,1.8073381869921425e-07,1514.7915954749758,77.0,Extreme Greed,2.8142703731568686,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2025-01-19,0.0,507.5319796308987,1.672912588883993e-07,1.672912588883993e-07,1.672912588883993e-07,1.672912588883993e-07,1.672912588883993e-07,507.5319796308987,77.0,Extreme Greed,2.8142703731568686,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2025-01-20,0.0,834.2815750059134,1.474960994178718e-07,1.58518e-07,1.88891e-07,1.42174e-07,1.47496e-07,834.2815750059134,76.0,Extreme Greed,2.8142703731568686,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2025-01-21,0.0,723.1193831260393,1.4359077392897804e-07,1.4359077392897804e-07,1.4359077392897804e-07,1.4359077392897804e-07,1.4359077392897804e-07,723.1193831260393,76.0,Extreme Greed,2.8142703731568686,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2025-01-22,0.0,354.1781600044448,1.3278949414817142e-07,1.3278949414817142e-07,1.3278949414817142e-07,1.3278949414817142e-07,1.3278949414817142e-07,354.1781600044448,84.0,Extreme Greed,2.8142703731568686,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2025-01-23,0.0,787.863525752814,1.6330012418348628e-07,1.6330012418348628e-07,1.6330012418348628e-07,1.6330012418348628e-07,1.6330012418348628e-07,787.863525752814,75.0,Extreme Greed,2.8142703731568686,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2025-01-24,0.0,10.329407218665553,1.6160782531878763e-07,1.48573e-07,1.63735e-07,1.32569e-07,1.61608e-07,10.329407218665553,75.0,Extreme Greed,2.8142703731568686,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
