datetime,sma20_ma,sma200_ma,ema50_ma,rsi14_rsi,macd_macd,macd_macd_signal,macd_macd_hist,stoch_slow_k,stoch_slow_d,atr14_atr,bbands20_upper_band,bbands20_middle_band,bbands20_lower_band
2024-09-08,139.97100,153.12265,144.51057,41.91398,-5.99606,-5.016509,-0.97955232,16.11070,15.94218,8.88143,161.50225,139.97100,118.43974
2024-09-09,139.60950,153.28905,144.14074,46.47344,-5.40859,-5.094925,-0.31366689,25.043373,18.42450,8.95561,161.21418,139.60950,118.0048140
2024-09-10,139.25200,153.46775,143.80542,46.92832,-4.84600,-5.045141,0.19913625,37.099964,26.084679,8.70164,160.87427,139.25200,117.62973
2024-09-11,138.71250,153.60985,143.35972,44.41757,-4.60129,-4.95637,0.35508261,44.20540,35.44958,8.62867,160.44897,138.71250,116.97603
2024-09-12,137.85150,153.77250,143.072668,47.85146,-4.069943,-4.77909,0.70914204,57.013317,46.10623,8.32519,158.55443,137.85150,117.14857
2024-09-13,136.78000,153.91925,142.92354,50.78909,-3.34960,-4.49319,1.14359,71.73563,57.65145,8.30768,154.66884,136.78000,118.89116
2024-09-14,135.69050,154.062950,142.69831,48.87071,-2.91378,-4.17731,1.26352,85.81798,71.52231,8.0099854,150.41514,135.69050,120.96585
2024-09-15,134.41000,154.12665,142.26073,44.036858,-2.98904,-3.93965,0.95061405,79.50286,79.018824,7.97713,145.43723,134.41000,123.38277
2024-09-16,133.62850,154.15550,141.83481,43.92073,-3.025106,-3.75674,0.73163814,65.62770,76.98285,7.65091,143.068626,133.62850,124.18837
2024-09-17,133.0069984,154.16310,141.43188,44.10216,-3.0061254,-3.60662,0.60049518,55.73161,66.95406,7.47584,141.18957,133.0069984,124.82442
2024-09-18,132.71850,154.18400,141.15220,47.24950,-2.73842,-3.43298,0.69455998,60.59163,60.65032,7.45614,140.26692,132.71850,125.17007
2024-09-19,132.96400,154.24670,141.22035,55.67546,-1.81223,-3.10883,1.29660,73.98763,63.43696,7.61284,141.44297,132.96400,124.48503
2024-09-20,133.53150,154.31480,141.43524,58.81757,-0.76200095,-2.63946,1.87746,82.054465,72.21124,7.85621,143.88532,133.53150,123.17768
2024-09-21,134.57400,154.43460,141.75150,61.0053324,0.29287499,-2.052997,2.34587,88.29941,81.44717,7.66577,146.78412,134.57400,122.36387
2024-09-22,135.059499,154.50325,141.86556,55.51533,0.72991057,-1.49642,2.22633,79.79197,83.38195,7.73964,148.038772,135.059499,122.080225
2024-09-23,135.93600,154.50680,141.97985,55.62196,1.073572,-0.98241796,2.055990,76.47501,81.52213,7.67467,149.054249,135.93600,122.81775
2024-09-24,136.88800,154.54525,142.39947,62.068334,1.96079,-0.39377714,2.35456,78.55020,78.27239,7.89648,151.83729,136.88800,121.93871
2024-09-25,137.81550,154.56250,142.61831,56.78357,2.25862,0.13670300,2.12192,81.24036,78.75519,7.79673,153.096935,137.81550,122.53406
2024-09-26,139.34550,154.61755,143.12544,62.34472,3.070108,0.72338399,2.34672,88.48811,82.75955,8.056961,155.28153,139.34550,123.40947
2024-09-27,140.84300,154.66175,143.69581,63.75151,3.84002,1.34671,2.49331,86.68389,85.47079,7.98289,157.72832,140.84300,123.95768
2024-09-28,142.17750,154.68985,144.20735,62.64584,4.32527,1.94242,2.38285,89.81426,88.32875,7.72126,159.64849,142.17750,124.70650
2024-09-29,143.35100,154.66300,144.76980,63.95608,4.80055,2.51405,2.28651,89.37999,88.62605,7.64259,161.87839,143.35100,124.82361
2024-09-30,144.20150,154.54340,145.076871,56.89157,4.64358,2.93995,1.70362,83.88037,87.69154,7.66027,162.78733,144.20150,125.61567
2024-10-01,144.83900,154.35290,145.081307,49.55087,3.87656,3.12727,0.74928242,72.16775,81.80937,8.18525,162.62484,144.83900,127.053157
2024-10-02,145.048000,154.14405,144.89067,45.32647,2.83497,3.068814,-0.23384205,49.10775,68.38529,8.33202,162.51064,145.048000,127.58535
2024-10-03,144.92500,153.81895,144.57378,42.64040,1.71459,2.79797,-1.083383,28.65370,49.97640,8.42044,162.58227,144.92500,127.26772
2024-10-04,145.22400,153.55665,144.51834,48.73306,1.32380,2.50314,-1.17933,22.77384,33.51176,8.43613,162.54589,145.22400,127.90211
2024-10-05,145.77950,153.41935,144.44507,48.28941,0.96186368,2.19488,-1.23302,26.50716,25.97823,8.10855,161.98716,145.77950,129.57184
2024-10-06,146.53350,153.19240,144.52487,51.83550,0.97285893,1.95048,-0.97761768,37.84894,29.043313,7.86651,161.33749,146.53350,131.72951
2024-10-07,147.15300,153.014750,144.50233,49.42439,0.76856347,1.71409,-0.94553051,38.77551,34.37720,7.93104,160.34833,147.15300,133.95767
2024-10-08,147.60800,152.85695,144.45910,48.89197,0.55586996,1.48245,-0.92657922,39.65518,38.75988,7.67525,159.56901,147.60800,135.64699
2024-10-09,147.42400,152.68950,144.25325,44.92181,0.048650035,1.19569,-1.14704,31.12832,36.51967,7.60845,159.77648,147.42400,135.071521
2024-10-10,147.036500,152.46580,144.045280,44.67936,-0.37003965,0.88254355,-1.25258,25.26391,32.015806,7.44999,159.92991,147.036500,134.14309
2024-10-11,146.83450,152.24800,144.10076,51.70744,-0.17453967,0.67112691,-0.84566657,27.68005,28.024097,7.48356,159.69374,146.83450,133.97526
2024-10-12,146.91900,152.027250,144.18896,52.59413,0.051616044,0.54722473,-0.49560869,36.054437,29.66613,7.14688,159.74214,146.91900,134.095864
2024-10-13,147.064500,151.83510,144.32626,53.96465,0.33510994,0.50480177,-0.16969184,47.60698,37.11382,6.95067,159.85324,147.064500,134.27576
2024-10-14,147.30650,151.67445,144.84366,62.52399,1.33756,0.67135365,0.66620751,66.076147,49.91252,7.25920,160.68089,147.30650,133.93211
2024-10-15,147.64350,151.48700,145.23097,59.15038,1.88435,0.91395347,0.97039927,78.059545,63.91423,7.39568,161.40291,147.64350,133.88409
2024-10-16,147.57800,151.28640,145.58426,58.56697,2.25299,1.18176,1.071226,86.55811,76.89793,7.26385,161.19800,147.57800,133.95800
2024-10-17,147.21650,151.026050,145.77469,54.024139,2.21299,1.38801,0.82498583,74.69658,79.77141,7.32072,160.11031,147.21650,134.32269
2024-10-18,147.12550,150.83870,146.13332,58.14597,2.51382,1.61317,0.90064908,74.46308,78.57259,7.30781,159.77250,147.12550,134.47850
2024-10-19,147.18350,150.73025,146.66574,62.062256,3.10297,1.91113,1.19184,81.11076,76.75680,7.22511,160.048301,147.18350,134.31870
2024-10-20,147.92200,150.64180,147.47768,67.32728,4.14025,2.35695,1.78329,93.078191,82.88401,7.44617,163.38010,147.92200,132.46390
2024-10-21,148.96900,150.55215,148.20914,65.73685,4.80683,2.84693,1.95990,94.35553,89.51483,7.65073,166.27164,148.96900,131.66636
2024-10-22,150.33200,150.51740,148.96486,66.66023,5.38199,3.35394,2.028052,90.60435,92.67936,7.67782,168.91083,150.33200,131.75317
2024-10-23,152.024000,150.47705,149.81526,68.78737,6.024164,3.88799,2.13618,88.25735,91.072407,7.84083,171.51032,152.024000,132.53768
2024-10-24,153.71950,150.46460,150.88407,72.60016,6.97078,4.50454,2.46623,91.61865,90.16012,7.91292,175.58189,153.71950,131.85711
2024-10-25,154.81700,150.38435,151.42195,57.82468,6.63823,4.93128,1.70695,81.48039,87.11880,8.66557,176.54984,154.81700,133.084157
2024-10-26,156.026000,150.37620,152.17638,61.88442,6.78545,5.30211,1.48334,76.24585,83.11496,8.81803,178.44850,156.026000,133.60350
2024-10-27,157.65050,150.39170,153.12790,65.31394,7.28455,5.69860,1.58595,75.17338,77.63321,8.75888,181.025551,157.65050,134.27545
2024-10-28,159.39050,150.42040,154.11112,66.30803,7.73297,6.10548,1.62750,87.65779,79.69234,8.65682,183.43470,159.39050,135.34630
2024-10-29,161.39950,150.54995,155.10245,66.99676,8.091101,6.50260,1.58850,92.12838,84.98652,8.54204,185.074905,161.39950,137.72409
2024-10-30,163.19450,150.73160,155.87686,61.80584,7.91732,6.78554,1.13177,86.98998,88.92538,8.50976,185.17230,163.19450,141.21670
2024-10-31,164.34300,150.81640,156.36914,55.28287,7.17880,6.86419,0.31460125,73.76326,84.29387,8.55549,184.84488,164.34300,143.84112
2024-11-01,165.32650,150.95400,156.74760,53.020690,6.32612,6.75658,-0.43045717,58.023183,72.92547,8.68295,184.095385,165.32650,146.55761
2024-11-02,166.24800,151.10300,157.11515,53.10644,5.59396,6.52406,-0.93009676,43.65422,58.48022,8.52988,183.18291,166.24800,149.31309
2024-11-03,166.49500,151.25515,157.32475,49.54231,4.66461,6.15217,-1.48756,31.098808,44.25874,8.54561,183.053420,166.49500,149.93658
2024-11-04,166.65200,151.33390,157.34574,45.41674,3.51638,5.62501,-2.10863,20.51749,31.75684,8.64306,182.81570,166.65200,150.48830
2024-11-05,167.27200,151.45480,157.71022,53.39427,3.27710,5.15543,-1.87833,23.15289,24.92306,8.93285,182.40197,167.27200,152.14203
2024-11-06,169.088000,151.63275,158.84943,65.74830,4.65729,5.055800,-0.39850881,47.24774,30.30604,9.98407,184.41829,169.088000,153.75771
2024-11-07,171.16400,151.87145,160.32357,69.88442,6.45776,5.33619,1.12157,76.013408,48.80468,10.12735,189.25429,171.16400,153.073708
2024-11-08,173.17800,152.086300,161.87912,71.25532,8.077981,5.88455,2.19343,92.18325,71.81480,10.076112,194.41435,173.17800,151.94165
2024-11-09,174.80950,152.31285,163.37405,71.25929,9.25613,6.55886,2.69726,91.87669,86.69111,9.95925,198.84017,174.80950,150.77883
2024-11-10,177.014000,152.62560,165.21115,75.050730,10.88896,7.42488,3.46408,90.11647,91.39213,10.45073,205.18753,177.014000,148.84047
2024-11-11,179.76100,153.013600,167.45463,78.66836,13.017378,8.54338,4.47400,92.34790,91.44702,11.18139,213.78636,179.76100,145.73564
2024-11-12,181.82200,153.37820,169.19641,69.30924,13.69500,9.57371,4.12129,89.40577,90.62338,11.83772,218.29569,181.82200,145.34831
2024-11-13,183.74150,153.74925,171.010670,70.59138,14.35621,10.53021,3.82600,87.68067,89.81145,12.40931,222.95092,183.74150,144.53208
2024-11-14,185.99050,154.10745,172.52319,65.74665,14.24159,11.27248,2.96911,81.42884,86.17176,12.67150,225.70690,185.99050,146.27410
2024-11-15,188.38400,154.51170,174.32738,69.21044,14.70345,11.95868,2.74478,84.58404,84.56452,12.90140,229.84767,188.38400,146.92033
2024-11-16,190.35250,154.95760,175.95415,66.99321,14.68077,12.50310,2.17767,84.74986,83.58758,12.59058,233.080027,190.35250,147.62497
2024-11-17,193.319,155.47170,178.36889,74.12238,16.22835,13.24815,2.98020,90.52123,86.61838,13.81840,240.28758,193.319,146.35042
2024-11-18,196.3465,155.98300,180.78344,74.77346,17.44815,14.088147,3.36000,90.64726,88.63945,13.86637,246.99514,196.3465,145.69786
2024-11-19,199.50350,156.45445,183.026838,73.16932,18.049435,14.88040,3.16903,90.90107,90.68985,13.87663,252.22764,199.50350,146.77936
2024-11-20,202.86600,156.90250,185.091668,71.22011,18.13057,15.53044,2.60013,85.76337,89.10390,13.74687,255.81167,202.86600,149.92033
2024-11-21,207.39750,157.45750,187.89788,77.16672,19.66033,16.35642,3.30392,87.21218,87.95887,14.89852,262.42590,207.39750,152.36910
2024-11-22,211.95300,157.97945,190.61678,77.30639,20.68109,17.22135,3.45974,87.94238,86.97264,14.75434,267.63965,211.95300,156.26635
2024-11-23,216.58600,158.51475,193.14632,75.49714,21.076824,17.99245,3.084379,89.97531,88.37662,14.50832,270.41825,216.58600,162.75375
2024-11-24,221.34450,159.069000,195.49470,73.65825,20.97996,18.58995,2.39001,85.56415,87.82728,14.81487,270.16276,221.34450,172.52624
2024-11-25,224.72150,159.47590,197.011772,59.56622,19.16127,18.70421,0.45706089,73.15764,82.89903,15.58952,266.81710,224.72150,182.62590
2024-11-26,226.91350,159.89880,198.32896,57.32317,17.23243,18.40986,-1.17742,60.14459,72.95546,15.78598,265.27385,226.91350,188.55315
2024-11-27,229.2035,160.38320,200.050959,62.29476,16.45340,18.018565,-1.56517,53.79492,62.36571,15.80555,265.42219,229.2035,192.98481
2024-11-28,231.086500,160.85465,201.52543,59.35827,15.28939,17.47273,-2.18334,54.77260,56.23737,15.57659,264.86805,231.086500,197.30495
2024-11-29,233.25800,161.33515,203.16875,61.80023,14.66426,16.91104,-2.24678,59.11876,55.89543,15.19754,264.23428,233.25800,202.28172
2024-11-30,234.63400,161.81390,204.52448,58.099340,13.55347,16.23952,-2.68606,54.44615,56.11251,14.67058,263.78575,234.63400,205.48225
2024-12-01,235.36050,162.20730,205.79607,57.58374,12.46571,15.48476,-3.019047,47.99260,53.85251,14.034107,263.97780,235.36050,206.74320
2024-12-02,236.056500,162.53995,206.58015,50.73413,10.58117,14.50404,-3.92287,32.44506,44.96127,14.35096,262.98177,236.056500,209.13123
2024-12-03,236.9885,162.86305,207.65936,55.024216,9.64700,13.53263,-3.88564,29.039063,36.49224,15.11803,262.23564,236.9885,211.74136
2024-12-04,237.98400,163.14795,208.51546,52.30319,8.43741,12.51359,-4.076179,26.86521,29.44978,15.20246,260.22033,237.98400,215.74767
2024-12-05,238.86400,163.47870,209.59838,55.70119,7.92326,11.59552,-3.67226,36.75196,30.88541,15.67371,259.26872,238.86400,218.45928
2024-12-06,239.93400,163.73075,210.68119,56.24717,7.51630,10.77968,-3.26338,38.93452,34.18390,15.69630,257.42750,239.93400,222.44050
2024-12-07,239.975,164.031750,211.76624,56.85170,7.20274,10.064288,-2.86155,46.49880,40.72843,15.25228,257.44961,239.975,222.50039
2024-12-08,239.8375,164.33285,212.76325,56.0037567,6.78245,9.40792,-2.62547,49.99402,45.14244,14.76283,257.35427,239.8375,222.32073
2024-12-09,238.77400,164.53655,212.91842,43.63553,4.74294,8.47492,-3.73199,44.26270,46.91851,16.026201,258.98574,238.77400,218.56226
2024-12-10,237.6775,164.76645,212.95103,42.18000,2.85406,7.35075,-4.49669,34.93659,43.064439,16.15433,260.63465,237.6775,214.72035
2024-12-11,236.21600,165.061800,213.51844,50.38356,2.43212,6.36703,-3.93490,35.61610,38.27180,16.37331,257.83864,236.21600,214.59336
2024-12-12,234.7045,165.38060,214.047130,50.14814,2.040329,5.50169,-3.46136,44.38360,38.31210,15.85950,254.37858,234.7045,215.030418
2024-12-13,233.1895,165.65460,214.46960,48.87169,1.53621,4.70859,-3.17238,52.80249,44.26740,15.28882,250.91154,233.1895,215.46746
2024-12-14,231.532,165.91115,214.68177,46.013500,0.72966801,3.91281,-3.18314,47.068218,48.084772,15.077476,247.64972,231.532,215.41428
2024-12-15,231.0355,166.19130,215.056993,48.86262,0.43804895,3.21786,-2.77981,44.97680,48.28251,14.69837,247.40615,231.0355,214.66485
2024-12-16,230.31900,166.43845,215.10456,44.26827,-0.43200073,2.48788,-2.91988,38.47441,43.50648,14.66849,247.91191,230.31900,212.72609
2024-12-17,229.36700,166.72725,215.42203,48.77293,-0.55591999,1.87912,-2.43504,40.99932,41.48351,14.87288,246.32576,229.36700,212.40824
2024-12-18,227.80400,166.92925,215.067833,40.27013,-1.98764,1.10577,-3.093411,27.41653,35.63009,15.32696,247.031439,227.80400,208.57656
2024-12-19,225.31550,167.082200,214.22831,35.25736,-4.10221,0.064174766,-4.16638,21.33669,29.91751,16.036463,248.32098,225.31550,202.31002
2024-12-20,223.15000,167.22975,213.45191,35.77810,-5.65075,-1.078809,-4.57194,15.58993,21.44772,16.64243,249.042155,223.15000,197.25785
2024-12-21,220.36950,167.27745,212.19262,31.18585,-7.84381,-2.43181,-5.41200,16.38007,17.76889,17.15226,251.20789,220.36950,189.53111
2024-12-22,218.097500,167.31190,210.94389,30.86320,-9.55161,-3.85577,-5.69584,15.42396,15.79799,16.71424,253.37914,218.097500,182.81586
2024-12-23,215.88650,167.41135,210.11785,37.56014,-10.020546,-5.088724,-4.93182,14.30519,15.36974,16.72679,252.40046,215.88650,179.37254
2024-12-24,214.25950,167.58370,209.60146,42.045199,-9.70977,-6.012932,-3.69683,23.37600,17.70172,16.46559,251.10225,214.25950,177.41675
2024-12-25,212.31850,167.78115,209.11945,42.27258,-9.32691,-6.67573,-2.65118,32.95974,23.54698,15.77805,248.43098,212.31850,176.20602
2024-12-26,209.87000,167.91155,208.30064,38.20551,-9.64419,-7.26942,-2.37477,32.83187,29.72254,15.59176,245.53747,209.87000,174.20253
2024-12-27,207.15000,168.036300,207.34572,36.42064,-10.12509,-7.84055,-2.28454,26.11460,30.63540,15.30735,242.0028604,207.15000,172.29714
2024-12-28,205.048000,168.26520,206.86745,43.80214,-9.49303,-8.17105,-1.32198,26.10761,28.35136,15.082539,237.38015,205.048000,172.71585
2024-12-29,203.69200,168.43730,206.19030,41.24664,-9.33238,-8.40332,-0.92906443,26.94681,26.38967,14.66093,236.22651,203.69200,171.15749
2024-12-30,202.55500,168.65550,205.59499,42.16974,-8.98768,-8.52019,-0.46749428,31.30322,28.11922,14.37658,235.19327,202.55500,169.91673
2024-12-31,200.62500,168.88450,204.93715,41.089895,-8.78990,-8.57413,-0.21576798,27.90364,28.71789,14.14754,231.68033,200.62500,169.56967
2025-01-01,198.96700,169.12665,204.50197,44.59235,-8.13431,-8.48617,0.35185349,35.85560,31.68749,13.66485,227.66399,198.96700,170.27001
2025-01-02,198.13050,169.41095,204.64267,53.11397,-6.39123,-8.067180,1.67595,57.29068,40.34997,13.91665,224.65762,198.13050,171.60338
2025-01-03,198.033000,169.78475,205.16375,57.92602,-4.16777,-7.28730,3.11953,80.24309,57.79646,13.94118,224.25220,198.033000,171.81380
2025-01-04,197.65250,170.18160,205.61380,57.098668,-2.48116,-6.32607,3.84491,94.27691,77.27023,13.26538,222.52507,197.65250,172.77993
2025-01-05,197.50650,170.57040,205.91718,54.94329,-1.39391,-5.33964,3.94573,91.42835,88.64945,12.85571,221.97116,197.50650,173.041837
2025-01-06,197.26350,170.99465,206.40435,57.56004,-0.12812975,-4.29734,4.16921,88.81448,91.50658,12.77173,220.78071,197.26350,173.74629
2025-01-07,197.050500,171.33280,206.23672,47.84012,-0.42806747,-3.52348,3.095415,73.90650,84.71644,13.10803,220.30896,197.050500,173.79204
2025-01-08,197.23850,171.65170,205.89097,45.43911,-1.033910,-3.025568,1.99166,57.66740,73.46280,13.24175,220.44502,197.23850,174.031979
2025-01-09,196.76500,171.93365,205.070148,39.75486,-2.49075,-2.91860,0.42785421,30.68943,54.087779,13.50948,220.56039,196.76500,172.96961
2025-01-10,197.079500,172.21035,204.38622,41.44523,-3.39077,-3.013038,-0.37773508,19.15902,35.83862,13.22452,220.20802,197.079500,173.95098
2025-01-11,197.46350,172.46785,203.74480,41.70911,-4.025369,-3.21550,-0.80986498,11.81281,20.55375,12.83634,219.70630,197.46350,175.22070
2025-01-12,197.38950,172.72630,203.14304,41.96961,-4.44717,-3.46184,-0.98533350,14.59801,15.18995,12.33660,219.74230,197.38950,175.036699
2025-01-13,196.67950,172.89220,202.34332,39.096305,-5.17767,-3.80501,-1.37267,18.40581,14.93888,13.071840,219.92720,196.67950,173.43180
2025-01-14,196.18850,173.13105,201.76083,42.64396,-5.31288,-4.10658,-1.20630,24.81785,19.27389,12.72957,219.77454,196.18850,172.60246
2025-01-15,197.071500,173.46055,201.92315,53.88069,-3.88966,-4.063197,0.17353273,42.30294,28.50887,13.27031,220.72334,197.071500,173.41966
2025-01-16,198.42800,173.78410,202.28225,56.46509,-2.31706,-3.71397,1.39691,59.80356,42.30812,13.65386,222.025921,198.42800,174.83008
2025-01-17,199.64850,174.14920,202.95980,60.37934,-0.38209323,-3.047595,2.66550,79.61453,60.57368,13.54858,224.90848,199.64850,174.38852
2025-01-18,203.26800,174.69050,205.27471,73.31002,4.52299,-1.53348,6.056469,87.63977,75.68595,16.34297,239.91171,203.26800,166.62429
2025-01-19,206.33450,175.24910,207.12041,67.88372,7.54466,0.28215035,7.26251,83.80899,83.68776,19.30990,248.24761,206.33450,164.42139
2025-01-20,208.97600,175.81915,208.47451,62.37574,8.97333,2.020385,6.95294,71.90677,81.11851,21.080624,252.75823,208.97600,165.19377
2025-01-21,211.80000,176.39905,210.11551,64.86566,10.68201,3.75271,6.92930,62.71532,72.81036,21.73486,258.50149,211.80000,165.098508
2025-01-22,214.25700,176.97010,211.96314,66.75407,12.45022,5.49221,6.95801,64.011237,66.21111,21.86809,264.92164,214.25700,163.59236
2025-01-23,216.016500,177.57805,213.57713,64.53234,13.36582,7.066934,6.29889,67.050935,64.59250,21.48037,269.43832,216.016500,162.59468
2025-01-24,217.85300,178.14680,215.13764,64.60950,13.95080,8.44371,5.50709,67.85923,66.30713,21.57248,273.70440,217.85300,162.0015971
2025-01-25,220.0035000,178.72175,216.75420,65.57411,14.48865,9.65270,4.83595,67.62866,67.51294,21.068021,278.25625,220.0035000,161.75075
2025-01-26,221.10600,179.21330,217.68110,56.68687,13.47097,10.41635,3.054619,64.25505,66.58098,20.98173,280.021952,221.10600,162.19005
2025-01-27,222.74300,179.70880,218.35517,53.96442,12.079785,10.74904,1.33075,57.58611,63.15661,21.034467,281.27711,222.74300,164.20889
2025-01-28,224.21650,180.14550,218.68987,50.21021,10.21558,10.64235,-0.42676344,47.043222,56.29479,20.89058,281.59895,224.21650,166.83405
2025-01-29,226.37650,180.57670,219.061247,50.79687,8.73992,10.26186,-1.52194,38.44423,47.69119,20.53196,280.86484,226.37650,171.88816
2025-01-30,228.91100,181.030250,219.81649,55.33134,8.29466,9.86842,-1.57376,33.96519,39.81755,20.34468,280.59809,228.91100,177.22391
2025-01-31,231.095000,181.39010,220.28290,51.97533,7.32399,9.35953,-2.035548,27.58625,33.33189,19.87292,279.25922,231.095000,182.93078
2025-02-01,232.32200,181.65165,219.99495,43.84323,4.98270,8.48417,-3.50147,17.43358,26.32834,19.98557,277.21207,232.32200,187.43193
2025-02-02,233.35700,181.89205,219.34613,40.40141,2.33454,7.25424,-4.91970,10.72710,18.58231,20.42374,274.41884,233.35700,192.29516
2025-02-03,234.80650,182.17860,219.23373,46.59996,1.27260,6.057913,-4.78531,18.61711,15.59259,22.034188,271.053997,234.80650,198.55900
2025-02-04,234.84650,182.36590,218.74221,42.98618,-0.35408139,4.77551,-5.12960,29.17195,19.50539,21.75032,270.96786,234.84650,198.72514
2025-02-05,234.099000,182.47825,217.85546,39.42744,-2.46770,3.32687,-5.79457,31.86388,26.55098,21.21958,272.69099,234.099000,195.50701
2025-02-06,232.59950,182.50395,216.74622,37.36021,-4.61885,1.73773,-6.35658,22.61452,27.88345,20.88247,275.43217,232.59950,189.76683
2025-02-07,229.10300,182.56905,215.77814,38.67456,-6.052962,0.17958827,-6.23255,18.26623,24.24821,20.49586,273.16733,229.10300,185.038667
2025-02-08,226.45650,182.70095,215.13625,42.50927,-6.52125,-1.16058,-5.36067,20.42204,20.43426,19.83259,270.97608,226.45650,181.93692
2025-02-09,224.39950,182.81440,214.56267,43.082890,-6.72607,-2.27368,-4.45239,27.50227,22.063510,19.40740,269.71554,224.39950,179.083460
2025-02-10,221.91000,182.95800,214.012369,43.094007,-6.80830,-3.18060,-3.62770,33.088383,27.0042287,18.96759,266.72439,221.91000,177.095614
2025-02-11,218.94500,183.032450,213.38169,41.94693,-7.0025425,-3.94499,-3.057553,34.43474,31.67513,18.40990,261.82474,218.94500,176.065262
2025-02-12,216.12900,183.097400,212.73143,41.43077,-7.16507,-4.58901,-2.57606,32.63464,33.38592,17.82062,257.012329,216.12900,175.24567
2025-02-13,213.17500,183.14440,212.0082326,40.24611,-7.41098,-5.15340,-2.25758,29.99529,32.35489,17.23058,251.31359,213.17500,175.036410
2025-02-14,210.32850,183.22895,211.51497,43.79059,-7.10916,-5.54455,-1.56461,32.79254,31.80749,16.79982,243.29724,210.32850,177.35976
2025-02-15,208.035500,183.30630,210.84889,41.27690,-7.18256,-5.87215,-1.31041,36.69371,33.16051,16.14841,238.61468,208.035500,177.45632
2025-02-16,205.70650,183.39000,209.96423,38.26459,-7.65599,-6.22892,-1.42707,36.71214,35.39946,15.72638,234.81575,205.70650,176.59725
2025-02-17,203.23800,183.44050,208.69191,33.69410,-8.79881,-6.74290,-2.055912,25.33621,32.91402,15.67592,233.10641,203.23800,173.36959
2025-02-18,200.29000,183.52300,207.14320,30.64854,-10.25762,-7.44584,-2.81177,17.10721,26.38519,15.86264,231.35211,200.29000,169.22789
2025-02-19,196.81850,183.65530,205.64308,30.53778,-11.30839,-8.21835,-3.090035,13.40923,18.61755,15.48603,225.53410,196.81850,168.10290
2025-02-20,194.035500,183.84520,204.48257,36.26663,-11.43160,-8.86100,-2.57060,21.85964,17.45869,15.027024,219.26223,194.035500,168.80877
2025-02-21,191.82950,184.040150,203.084034,33.28170,-11.97462,-9.48372,-2.49089,21.63018,18.96635,14.92652,217.76423,191.82950,165.89477
2025-02-22,190.26100,184.17735,201.86819,35.84569,-12.0035333,-9.98769,-2.015847,23.82624,22.43869,14.33820,216.97749,190.26100,163.54451
2025-02-23,187.83450,184.29535,200.53806,34.059895,-12.21886,-10.43392,-1.78494,18.25003,21.23549,13.79261,213.37444,187.83450,162.29456
2025-02-24,184.58900,184.18900,198.23422,25.42097,-14.33515,-11.21417,-3.12098,14.67276,18.91635,15.084569,215.62113,184.58900,153.55687
2025-02-25,181.99050,184.12825,196.11366,27.22196,-15.64079,-12.099490,-3.54130,12.45975,15.12752,15.082815,217.15079,181.99050,146.83021
2025-02-26,179.26800,184.033650,193.72175,24.76531,-17.20662,-13.12092,-4.085706,9.60989,12.24747,15.045471,219.69667,179.26800,138.83933
2025-02-27,176.54200,184.014350,191.51855,26.67305,-18.044280,-14.10559,-3.93869,10.81478,10.96147,14.55722,220.36290,176.54200,132.72110
2025-02-28,173.97600,184.022750,189.81547,34.47383,-17.65334,-14.81514,-2.83820,15.35626,11.92698,15.17814,218.14893,173.97600,129.80307
2025-03-01,171.13000,184.0070998,188.0027029,32.86767,-17.50484,-15.35308,-2.15176,21.84211,16.0043830,14.99470,215.43237,171.13000,126.82763
2025-03-02,168.94650,184.072550,186.78142,41.52028,-16.13043,-15.50855,-0.62188346,34.99153,24.063297,15.63079,211.50803,168.94650,126.38497
