date,cg_market_cap,cg_volume,price,open,high,low,close,volume,value,classification,inflation rate,sentiment_votes_up_percentage,sentiment_votes_down_percentage,market_cap_rank,circulating_supply,total_supply,max_supply
2024-03-27,0.0,532.3574714327059,4.591933026003418e-13,4.591933026003418e-13,4.591933026003418e-13,4.591933026003418e-13,4.591933026003418e-13,532.3574714327059,83.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-03-28,0.0,94.09072008517387,4.461123351245247e-13,4.461123351245247e-13,4.461123351245247e-13,4.461123351245247e-13,4.461123351245247e-13,94.09072008517387,80.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-03-29,0.0,26.579684758164355,4.5471213262127023e-13,4.5471213262127023e-13,4.5471213262127023e-13,4.5471213262127023e-13,4.5471213262127023e-13,26.579684758164355,79.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-03-30,0.0,94.22138321294644,4.831716426612164e-13,4.831716426612164e-13,4.831716426612164e-13,4.831716426612164e-13,4.831716426612164e-13,94.22138321294644,75.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-03-31,0.0,1.4956745235009694,4.710725286720339e-13,4.710725286720339e-13,4.710725286720339e-13,4.710725286720339e-13,4.710725286720339e-13,1.4956745235009694,75.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-04-01,0.0,157.42153801958978,4.608790857717476e-13,4.608790857717476e-13,4.608790857717476e-13,4.608790857717476e-13,4.608790857717476e-13,157.42153801958978,79.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-04-02,0.0,92.39718926578539,4.46517570943987e-13,4.46517570943987e-13,4.46517570943987e-13,4.46517570943987e-13,4.46517570943987e-13,92.39718926578539,79.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-04-03,0.0,498.0440402473931,4.3371234813157537e-13,4.3371234813157537e-13,4.3371234813157537e-13,4.3371234813157537e-13,4.3371234813157537e-13,498.0440402473931,71.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-04-04,0.0,7.0055099607021205,4.3986021815970776e-13,4.3986021815970776e-13,4.3986021815970776e-13,4.3986021815970776e-13,4.3986021815970776e-13,7.0055099607021205,70.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-04-05,0.0,0.3417054619817978,4.563458704149724e-13,4.563458704149724e-13,4.563458704149724e-13,4.563458704149724e-13,4.563458704149724e-13,0.3417054619817978,79.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-04-06,0.0,32.79915347850052,4.4998050572570255e-13,4.4998050572570255e-13,4.4998050572570255e-13,4.4998050572570255e-13,4.4998050572570255e-13,32.79915347850052,75.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-04-07,0.0,274.36525231314783,4.6206506606694e-13,4.6206506606694e-13,4.6206506606694e-13,4.6206506606694e-13,4.6206506606694e-13,274.36525231314783,78.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-04-08,0.0,1462.3774469437958,5.675743736250112e-13,5.675743736250112e-13,5.675743736250112e-13,5.675743736250112e-13,5.675743736250112e-13,1462.3774469437958,76.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-04-09,0.0,147.2137344588114,5.589597503000637e-13,5.589597503000637e-13,5.589597503000637e-13,5.589597503000637e-13,5.589597503000637e-13,147.2137344588114,80.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-04-10,0.0,334.51261332211305,5.194973170138148e-13,5.194973170138148e-13,5.194973170138148e-13,5.194973170138148e-13,5.194973170138148e-13,334.51261332211305,78.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-04-11,0.0,29.090438656207088,5.487568968078914e-13,5.487568968078914e-13,5.487568968078914e-13,5.487568968078914e-13,5.487568968078914e-13,29.090438656207088,76.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-04-12,0.0,0.4971971953692547,5.404293229113793e-13,5.404293229113793e-13,5.404293229113793e-13,5.404293229113793e-13,5.404293229113793e-13,0.4971971953692547,79.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-04-13,0.0,11.359843240017023,5.357306017561054e-13,5.357306017561054e-13,5.357306017561054e-13,5.357306017561054e-13,5.357306017561054e-13,11.359843240017023,72.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-04-14,0.0,94.49330403154428,5.070331001773241e-13,5.070331001773241e-13,5.070331001773241e-13,5.070331001773241e-13,5.070331001773241e-13,94.49330403154428,72.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-04-15,0.0,12.207506077475122,5.186905506153398e-13,5.186905506153398e-13,5.186905506153398e-13,5.186905506153398e-13,5.186905506153398e-13,12.207506077475122,74.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-04-16,0.0,12.136329899410011,5.156663120233633e-13,5.156663120233633e-13,5.156663120233633e-13,5.156663120233633e-13,5.156663120233633e-13,12.136329899410011,65.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-04-17,0.0,35.63658135899049,4.850550955073593e-13,4.850550955073593e-13,4.850550955073593e-13,4.850550955073593e-13,4.850550955073593e-13,35.63658135899049,67.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-04-18,0.0,55.577962028868264,4.813742843111814e-13,4.813742843111814e-13,4.813742843111814e-13,4.813742843111814e-13,4.813742843111814e-13,55.577962028868264,57.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-04-19,0.0,0.6756880143471272,4.965100633662193e-13,4.965100633662193e-13,4.965100633662193e-13,4.965100633662193e-13,4.965100633662193e-13,0.6756880143471272,66.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-04-20,0.0,9.813786898711967,4.975608925354308e-13,4.975608925354308e-13,4.975608925354308e-13,4.975608925354308e-13,4.975608925354308e-13,9.813786898711967,66.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-04-21,0.0,17.59162596708239,5.128295167585598e-13,5.128295167585598e-13,5.128295167585598e-13,5.128295167585598e-13,5.128295167585598e-13,17.59162596708239,72.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-04-22,0.0,46.54137839354483,5.186038327037542e-13,5.186038327037542e-13,5.186038327037542e-13,5.186038327037542e-13,5.186038327037542e-13,46.54137839354483,73.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-04-23,0.0,62.30643131259389,5.38159009988603e-13,5.38159009988603e-13,5.38159009988603e-13,5.38159009988603e-13,5.38159009988603e-13,62.30643131259389,71.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-04-24,0.0,11.612195146783643,5.400490492432153e-13,5.400490492432153e-13,5.400490492432153e-13,5.400490492432153e-13,5.400490492432153e-13,11.612195146783643,72.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-04-25,0.0,150.64997598855146,5.393106130288866e-13,5.393106130288866e-13,5.393106130288866e-13,5.393106130288866e-13,5.393106130288866e-13,150.64997598855146,72.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-04-26,0.0,23.76149161319182,5.299008666925396e-13,5.299008666925396e-13,5.299008666925396e-13,5.299008666925396e-13,5.299008666925396e-13,23.76149161319182,70.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-04-27,0.0,14.685816841261147,5.185516990885828e-13,5.185516990885828e-13,5.185516990885828e-13,5.185516990885828e-13,5.185516990885828e-13,14.685816841261147,67.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-04-28,0.0,87.76949725537568,5.162487271926173e-13,5.162487271926173e-13,5.162487271926173e-13,5.162487271926173e-13,5.162487271926173e-13,87.76949725537568,65.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-04-29,0.0,1.4998158161749033,5.238708785904842e-13,5.238708785904842e-13,5.238708785904842e-13,5.238708785904842e-13,5.238708785904842e-13,1.4998158161749033,67.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-04-30,0.0,4.138673223543608,5.10221360573864e-13,5.10221360573864e-13,5.10221360573864e-13,5.10221360573864e-13,5.10221360573864e-13,4.138673223543608,67.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-05-01,0.0,1.2844445585776367,4.802640920958672e-13,4.802640920958672e-13,4.802640920958672e-13,4.802640920958672e-13,4.802640920958672e-13,1.2844445585776367,54.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-05-02,0.0,138.1464428941528,4.729103263675641e-13,4.729103263675641e-13,4.729103263675641e-13,4.729103263675641e-13,4.729103263675641e-13,138.1464428941528,43.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-05-03,0.0,1.9123079894107773,4.72441361832218e-13,4.72441361832218e-13,4.72441361832218e-13,4.72441361832218e-13,4.72441361832218e-13,1.9123079894107773,48.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-05-04,0.0,61.65376469811718,4.872084499283451e-13,4.872084499283451e-13,4.872084499283451e-13,4.872084499283451e-13,4.872084499283451e-13,61.65376469811718,67.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-05-05,0.0,3.412476754695745,4.874966792422491e-13,4.874966792422491e-13,4.874966792422491e-13,4.874966792422491e-13,4.874966792422491e-13,3.412476754695745,69.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-05-06,0.0,5.939092043074405,4.949128666642754e-13,4.949128666642754e-13,4.949128666642754e-13,4.949128666642754e-13,4.949128666642754e-13,5.939092043074405,71.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-05-07,0.0,181.09686903710508,4.782916302738058e-13,4.782916302738058e-13,4.782916302738058e-13,4.782916302738058e-13,4.782916302738058e-13,181.09686903710508,68.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-05-08,0.0,30.897502801555145,4.623992670867789e-13,4.623992670867789e-13,4.623992670867789e-13,4.623992670867789e-13,4.623992670867789e-13,30.897502801555145,64.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-05-09,0.0,1.3264821052489344,4.61800515437449e-13,4.61800515437449e-13,4.61800515437449e-13,4.61800515437449e-13,4.61800515437449e-13,1.3264821052489344,55.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-05-10,0.0,2.7578504156454455,4.738826251343945e-13,4.738826251343945e-13,4.738826251343945e-13,4.738826251343945e-13,4.738826251343945e-13,2.7578504156454455,66.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-05-11,0.0,3.8288561865047965,4.63868868756205e-13,4.63868868756205e-13,4.63868868756205e-13,4.63868868756205e-13,4.63868868756205e-13,3.8288561865047965,53.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-05-12,0.0,18.15008232593063,4.675210839179698e-13,4.675210839179698e-13,4.675210839179698e-13,4.675210839179698e-13,4.675210839179698e-13,18.15008232593063,56.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-05-13,0.0,1.5789389645672356,4.723331069090875e-13,4.723331069090875e-13,4.723331069090875e-13,4.723331069090875e-13,4.723331069090875e-13,1.5789389645672356,57.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-05-14,0.0,6.374111915665182,4.674073332469369e-13,4.674073332469369e-13,4.674073332469369e-13,4.674073332469369e-13,4.674073332469369e-13,6.374111915665182,66.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-05-15,0.0,34.64200239098305,4.485021239026462e-13,4.485021239026462e-13,4.485021239026462e-13,4.485021239026462e-13,4.485021239026462e-13,34.64200239098305,64.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-05-16,0.0,22.5750789181719,4.612009739592127e-13,4.612009739592127e-13,4.612009739592127e-13,4.612009739592127e-13,4.612009739592127e-13,22.5750789181719,70.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-05-17,0.0,48.397121603602166,4.493196188120448e-13,4.493196188120448e-13,4.493196188120448e-13,4.493196188120448e-13,4.493196188120448e-13,48.397121603602166,74.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-05-18,0.0,48.61323900589233,4.5132605608761295e-13,4.5132605608761295e-13,4.5132605608761295e-13,4.5132605608761295e-13,4.5132605608761295e-13,48.61323900589233,73.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-05-19,0.0,12.177409224576682,4.5187501469514447e-13,4.5187501469514447e-13,4.5187501469514447e-13,4.5187501469514447e-13,4.5187501469514447e-13,12.177409224576682,72.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-05-20,0.0,29.44152029392869,4.5082850165290023e-13,4.5082850165290023e-13,4.5082850165290023e-13,4.5082850165290023e-13,4.5082850165290023e-13,29.44152029392869,70.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-05-21,0.0,112.3370684016636,4.655778262445372e-13,4.655778262445372e-13,4.655778262445372e-13,4.655778262445372e-13,4.655778262445372e-13,112.3370684016636,76.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-05-22,0.0,83.36536803155245,4.757795469087956e-13,4.757795469087956e-13,4.757795469087956e-13,4.757795469087956e-13,4.757795469087956e-13,83.36536803155245,76.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-05-23,0.0,1.9427405777517417,4.669449958920285e-13,4.669449958920285e-13,4.669449958920285e-13,4.669449958920285e-13,4.669449958920285e-13,1.9427405777517417,76.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-05-24,0.0,11.949236877744802,4.518666797539749e-13,4.518666797539749e-13,4.518666797539749e-13,4.518666797539749e-13,4.518666797539749e-13,11.949236877744802,74.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-05-25,0.0,61.839965069237735,4.645849262853934e-13,4.645849262853934e-13,4.645849262853934e-13,4.645849262853934e-13,4.645849262853934e-13,61.839965069237735,76.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-05-26,0.0,5.440401622910684,4.672826973080872e-13,4.672826973080872e-13,4.672826973080872e-13,4.672826973080872e-13,4.672826973080872e-13,5.440401622910684,75.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-05-27,0.0,20.630731675947107,4.676858713749357e-13,4.676858713749357e-13,4.676858713749357e-13,4.676858713749357e-13,4.676858713749357e-13,20.630731675947107,74.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-05-28,0.0,14.31166957724833,4.650896965045571e-13,4.650896965045571e-13,4.650896965045571e-13,4.650896965045571e-13,4.650896965045571e-13,14.31166957724833,72.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-05-29,0.0,45.56341303751885,4.611126878974052e-13,4.611126878974052e-13,4.611126878974052e-13,4.611126878974052e-13,4.611126878974052e-13,45.56341303751885,72.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-05-30,0.0,1.5130526815899432,4.540811105811459e-13,4.540811105811459e-13,4.540811105811459e-13,4.540811105811459e-13,4.540811105811459e-13,1.5130526815899432,73.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-05-31,0.0,30.786989705386294,4.568283739897255e-13,4.568283739897255e-13,4.568283739897255e-13,4.568283739897255e-13,4.568283739897255e-13,30.786989705386294,73.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-06-01,0.0,1.6416035110286817,4.559426609566063e-13,4.559426609566063e-13,4.559426609566063e-13,4.559426609566063e-13,4.559426609566063e-13,1.6416035110286817,72.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-06-02,0.0,1.7035290558984082,4.604766853490707e-13,4.604766853490707e-13,4.604766853490707e-13,4.604766853490707e-13,4.604766853490707e-13,1.7035290558984082,73.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-06-03,0.0,4.4512602592095725,4.648971177031201e-13,4.648971177031201e-13,4.648971177031201e-13,4.648971177031201e-13,4.648971177031201e-13,4.4512602592095725,73.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-06-04,0.0,0.6320032104495151,4.871764332287956e-13,4.871764332287956e-13,4.871764332287956e-13,4.871764332287956e-13,4.871764332287956e-13,0.6320032104495151,73.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-06-05,0.0,5.251358720149187,5.189595163955874e-13,5.189595163955874e-13,5.189595163955874e-13,5.189595163955874e-13,5.189595163955874e-13,5.251358720149187,75.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-06-06,0.0,5.446561909529392,5.382502482153228e-13,5.382502482153228e-13,5.382502482153228e-13,5.382502482153228e-13,5.382502482153228e-13,5.446561909529392,78.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-06-07,0.0,0.05375627333521081,5.375627333521039e-13,5.375627333521039e-13,5.375627333521039e-13,5.375627333521039e-13,5.375627333521039e-13,0.05375627333521081,77.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-06-08,0.0,85.17964620916375,5.133377806999198e-13,5.133377806999198e-13,5.133377806999198e-13,5.133377806999198e-13,5.133377806999198e-13,85.17964620916375,72.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-06-09,0.0,18.38044218877543,5.153754679026271e-13,5.153754679026271e-13,5.153754679026271e-13,5.153754679026271e-13,5.153754679026271e-13,18.38044218877543,75.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-06-10,0.0,60.67297713161719,5.018621044276796e-13,5.018621044276796e-13,5.018621044276796e-13,5.018621044276796e-13,5.018621044276796e-13,60.67297713161719,72.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-06-11,0.0,13.052276418365537,4.603844232735904e-13,4.603844232735904e-13,4.603844232735904e-13,4.603844232735904e-13,4.603844232735904e-13,13.052276418365537,74.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-06-13,0.0,15.44858008656504,4.445815461959989e-13,4.445815461959989e-13,4.445815461959989e-13,4.445815461959989e-13,4.445815461959989e-13,15.44858008656504,70.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-06-14,0.0,15.44858008656504,4.445815461959989e-13,4.445815461959989e-13,4.445815461959989e-13,4.445815461959989e-13,4.445815461959989e-13,15.44858008656504,74.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-06-15,0.0,15.603379240557677,4.490363793810713e-13,4.490363793810713e-13,4.490363793810713e-13,4.490363793810713e-13,4.490363793810713e-13,15.603379240557677,74.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-06-20,0.0,7.991342683484339,4.3834896206618936e-13,4.3834896206618936e-13,4.3834896206618936e-13,4.3834896206618936e-13,4.3834896206618936e-13,7.991342683484339,60.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-06-21,0.0,7.991342683484339,4.3834896206618936e-13,4.3834896206618936e-13,4.3834896206618936e-13,4.3834896206618936e-13,4.3834896206618936e-13,7.991342683484339,63.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-06-22,0.0,20.482163712162485,4.307459900514645e-13,4.307459900514645e-13,4.307459900514645e-13,4.307459900514645e-13,4.307459900514645e-13,20.482163712162485,53.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-06-23,0.0,5.879744914438373,4.336297998377817e-13,4.336297998377817e-13,4.336297998377817e-13,4.336297998377817e-13,4.336297998377817e-13,5.879744914438373,55.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-06-24,0.0,1.9544921529374706,4.2787584335022757e-13,4.2787584335022757e-13,4.2787584335022757e-13,4.2787584335022757e-13,4.2787584335022757e-13,1.9544921529374706,51.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-06-25,0.0,1.9501636817780836,4.269282579404031e-13,4.269282579404031e-13,4.269282579404031e-13,4.269282579404031e-13,4.269282579404031e-13,1.9501636817780836,30.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-06-26,0.0,341.65471516858776,3.9531731161765833e-13,3.9531731161765833e-13,3.9531731161765833e-13,3.9531731161765833e-13,3.9531731161765833e-13,341.65471516858776,46.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-06-27,0.0,341.65471516858776,3.9531731161765833e-13,3.9531731161765833e-13,3.9531731161765833e-13,3.9531731161765833e-13,3.9531731161765833e-13,341.65471516858776,40.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-06-28,0.0,43.44262871114657,3.8992709235657627e-13,3.8992709235657627e-13,3.8992709235657627e-13,3.8992709235657627e-13,3.8992709235657627e-13,43.44262871114657,47.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-06-29,0.0,43.44262871114657,3.8992709235657627e-13,3.8992709235657627e-13,3.8992709235657627e-13,3.8992709235657627e-13,3.8992709235657627e-13,43.44262871114657,30.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-06-30,0.0,31.073451447709964,3.8481093892095037e-13,3.8481093892095037e-13,3.8481093892095037e-13,3.8481093892095037e-13,3.8481093892095037e-13,31.073451447709964,47.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-07-01,0.0,30.91996656635315,3.8291019540668463e-13,3.8291019540668463e-13,3.8291019540668463e-13,3.8291019540668463e-13,3.8291019540668463e-13,30.91996656635315,53.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-07-02,0.0,18.944651814623146,3.913859029557999e-13,3.913859029557999e-13,3.913859029557999e-13,3.913859029557999e-13,3.913859029557999e-13,18.944651814623146,51.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-07-03,0.0,3.1029684469031213,3.908098581567071e-13,3.908098581567071e-13,3.908098581567071e-13,3.908098581567071e-13,3.908098581567071e-13,3.1029684469031213,50.0,Neutral,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-07-04,0.0,2.362510850031983,3.7529587897289493e-13,3.7529587897289493e-13,3.7529587897289493e-13,3.7529587897289493e-13,3.7529587897289493e-13,2.362510850031983,44.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-07-05,0.0,81.14220562731252,3.5029094434137825e-13,3.5029094434137825e-13,3.5029094434137825e-13,3.5029094434137825e-13,3.5029094434137825e-13,81.14220562731252,29.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-07-06,0.0,3.384902245794303,3.275659657337853e-13,3.275659657337853e-13,3.275659657337853e-13,3.275659657337853e-13,3.275659657337853e-13,3.384902245794303,26.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-07-07,0.0,37.49798121483341,3.527476483545994e-13,3.527476483545994e-13,3.527476483545994e-13,3.527476483545994e-13,3.527476483545994e-13,37.49798121483341,29.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-07-08,0.0,36.13308811220266,3.3990794827981374e-13,3.3990794827981374e-13,3.3990794827981374e-13,3.3990794827981374e-13,3.3990794827981374e-13,36.13308811220266,28.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-07-09,0.0,5.104327805877523,3.411985693479294e-13,3.411985693479294e-13,3.411985693479294e-13,3.411985693479294e-13,3.411985693479294e-13,5.104327805877523,27.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-07-10,0.0,5.189181791387154,3.4687063030491134e-13,3.4687063030491134e-13,3.4687063030491134e-13,3.4687063030491134e-13,3.4687063030491134e-13,5.189181791387154,28.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-07-11,0.0,1.3261785250336107,3.590755906612081e-13,3.590755906612081e-13,3.590755906612081e-13,3.590755906612081e-13,3.590755906612081e-13,1.3261785250336107,29.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-07-12,0.0,1.3261785250336107,3.590755906612081e-13,3.590755906612081e-13,3.590755906612081e-13,3.590755906612081e-13,3.590755906612081e-13,1.3261785250336107,25.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-07-13,0.0,19.449313181022166,3.544579962308643e-13,3.544579962308643e-13,3.544579962308643e-13,3.544579962308643e-13,3.544579962308643e-13,19.449313181022166,25.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-07-14,0.0,19.449313181022166,3.544579962308643e-13,3.544579962308643e-13,3.544579962308643e-13,3.544579962308643e-13,3.544579962308643e-13,19.449313181022166,33.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-07-15,0.0,39.17045504591029,3.606795077505811e-13,3.606795077505811e-13,3.606795077505811e-13,3.606795077505811e-13,3.606795077505811e-13,39.17045504591029,52.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-07-16,0.0,39.33770050942542,3.62219495258601e-13,3.62219495258601e-13,3.62219495258601e-13,3.62219495258601e-13,3.62219495258601e-13,39.33770050942542,65.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
